group,classify_why,product_type,handle,status,reason,sizeChart,shadowVisible,box,matched_keyword,match_field,matched_value,is_excluded,excluded_keyword,resolution_source,resolution_collection,reverify,certified,url
tops,type:Tops(default-non-foot),Tops,fargo-wrestling-2026-jersey,FAIL,"LEAK — scanner on non-footwear (kw ""wrestling"")",60c59067-044,true,230x41,wrestling,product_title,USA Wrestling Jersey,false,,keyword_match,,,,https://rudis.com/products/fargo-wrestling-2026-jersey
tops,title-exclude:Shirt,Tops,iron-sharpens-iron-youth-heavyweight-t-shirt,PASS,suppressed,,false,,,,,true,shirt,excluded,,,,https://rudis.com/products/iron-sharpens-iron-youth-heavyweight-t-shirt
tops,title-exclude:Shirt,Tops,fight-the-good-fight-youth-heavyweight-t-shirt,PASS,suppressed,,false,,,,,true,shirt,excluded,,,,https://rudis.com/products/fight-the-good-fight-youth-heavyweight-t-shirt
tops,title-exclude:Shirt,Tops,heavyweight-jersey-youth-t-shirt-black,PASS,suppressed,,false,,,,,true,shirt,excluded,,,,https://rudis.com/products/heavyweight-jersey-youth-t-shirt-black
tops,title-exclude:Shirt,Tops,rudis-all-in-boxy-hybrid-t-shirt,PASS,suppressed,,false,,wrestling,collection_title,RUDIS Wrestling,true,shirt,excluded,,,,https://rudis.com/products/rudis-all-in-boxy-hybrid-t-shirt
tops,title-exclude:Hoodie,Tops,hoodie-and-crewneck-youth-event-mystery-box,PASS,suppressed,,false,,,,,true,hoodie,excluded,,,,https://rudis.com/products/hoodie-and-crewneck-youth-event-mystery-box
tops,title-exclude:Shirt,Tops,3-pack-event-t-shirt-mystery-box,ERROR,page.goto: net::ERR_CONNECTION_CLOSED at https://rudis.com/products/3-pack-event-t-shirt-mystery-box?realift-debug-console=show Call log: [,,,,,,,,,,,,,https://rudis.com/products/3-pack-event-t-shirt-mystery-box
tops,title-exclude:Shirt,Tops,rudis-outline-boxy-hybrid-t-shirt,PASS,suppressed,,false,,training,collection_title,RUDIS Training,true,shirt,excluded,,,,https://rudis.com/products/rudis-outline-boxy-hybrid-t-shirt
tops,title-exclude:Hoodie,Tops,hoodie-and-crewneck-adult-event-mystery-box,PASS,suppressed,,false,,ks,collection_title,Men's Crewnecks,true,hoodie,excluded,,,,https://rudis.com/products/hoodie-and-crewneck-adult-event-mystery-box
tops,title-exclude:Shirt,Tops,3-pack-youth-event-t-shirt-mystery-box,PASS,suppressed,,false,,,,,true,shirt,excluded,,,,https://rudis.com/products/3-pack-youth-event-t-shirt-mystery-box
tops,title-exclude:Shirt,Tops,andrew-mcadorey-signature-elite-super-soft-t-shirt,PASS,suppressed,,false,,,,,true,shirt,excluded,,,,https://rudis.com/products/andrew-mcadorey-signature-elite-super-soft-t-shirt
tops,title-exclude:Shirt,Tops,pat-kavanagh-signature-youth-elite-super-soft-t-shirt,PASS,suppressed,,false,,,,,true,shirt,excluded,,,,https://rudis.com/products/pat-kavanagh-signature-youth-elite-super-soft-t-shirt
tops,title-exclude:Shirt,Tops,andrew-mcadorey-signature-youth-elite-super-soft-t-shirt,PASS,suppressed,,false,,,,,true,shirt,excluded,,,,https://rudis.com/products/andrew-mcadorey-signature-youth-elite-super-soft-t-shirt
tops,title-exclude:Shirt,Tops,pat-kavanagh-signature-elite-super-soft-t-shirt,PASS,suppressed,,false,,,,,true,shirt,excluded,,,,https://rudis.com/products/pat-kavanagh-signature-elite-super-soft-t-shirt
tops,title-exclude:Shirt,Tops,chris-kavanagh-signature-elite-super-soft-t-shirt,PASS,suppressed,,false,,,,,true,shirt,excluded,,,,https://rudis.com/products/chris-kavanagh-signature-elite-super-soft-t-shirt
tops,title-exclude:Shirt,Tops,chris-kavanagh-signature-youth-elite-super-soft-t-shirt,PASS,suppressed,,false,,,,,true,shirt,excluded,,,,https://rudis.com/products/chris-kavanagh-signature-youth-elite-super-soft-t-shirt
tops,title-exclude:Short,Tops,rudis-boys-mystery-elite-short,PASS,suppressed,,false,,,,,true,short,excluded,,,,https://rudis.com/products/rudis-boys-mystery-elite-short
tops,title-exclude:Short,Tops,rudis-mens-mystery-elite-short,PASS,suppressed,,false,,,,,true,short,excluded,,,,https://rudis.com/products/rudis-mens-mystery-elite-short
tops,title-exclude:Short,Tops,rudis-girls-mystery-elite-short,PASS,suppressed,,false,,,,,true,short,excluded,,,,https://rudis.com/products/rudis-girls-mystery-elite-short
tops,title-exclude:Short,Tops,rudis-womens-mystery-elite-short,PASS,suppressed,,false,,,,,true,short,excluded,,,,https://rudis.com/products/rudis-womens-mystery-elite-short
tops,title-exclude:Shirt,Tops,godzilla-x-kong-let-them-fight-youth-elite-super-soft-t-shirt,PASS,suppressed,,false,,,,,true,shirt,excluded,,,,https://rudis.com/products/godzilla-x-kong-let-them-fight-youth-elite-super-soft-t-shirt
tops,title-exclude:Shirt,Tops,godzilla-x-kong-elite-super-soft-t-shirt,PASS,suppressed,,false,,,,,true,shirt,excluded,,,,https://rudis.com/products/godzilla-x-kong-elite-super-soft-t-shirt
tops,title-exclude:Shirt,Tops,kong-king-of-the-mat-youth-elite-super-soft-t-shirt,PASS,suppressed,,false,,,,,true,shirt,excluded,,,,https://rudis.com/products/kong-king-of-the-mat-youth-elite-super-soft-t-shirt
tops,title-exclude:Shirt,Tops,godzilla-x-kong-youth-elite-super-soft-t-shirt,PASS,suppressed,,false,,,,,true,shirt,excluded,,,,https://rudis.com/products/godzilla-x-kong-youth-elite-super-soft-t-shirt
tops,title-exclude:Shirt,Tops,kong-king-of-the-mat-elite-super-soft-t-shirt,PASS,suppressed,,false,,,,,true,shirt,excluded,,,,https://rudis.com/products/kong-king-of-the-mat-elite-super-soft-t-shirt
tops,title-exclude:Shirt,Tops,godzilla-king-of-the-mat-youth-elite-super-soft-t-shirt,PASS,suppressed,,false,,,,,true,shirt,excluded,,,,https://rudis.com/products/godzilla-king-of-the-mat-youth-elite-super-soft-t-shirt
tops,title-exclude:Shirt,Tops,jrob-youth-elite-super-soft-t-shirt,PASS,suppressed,,false,,wrestling,collection_title,RUDIS Wrestling,true,shirt,excluded,,,,https://rudis.com/products/jrob-youth-elite-super-soft-t-shirt
tops,title-exclude:Shirt,Tops,godzilla-king-of-the-mat-elite-super-soft-t-shirt,PASS,suppressed,,false,,wrestling,collection_title,RUDIS Wrestling,true,shirt,excluded,,,,https://rudis.com/products/godzilla-king-of-the-mat-elite-super-soft-t-shirt
tops,title-exclude:Shirt,Tops,jrob-elite-super-soft-t-shirt,PASS,suppressed,,false,,wrestling,collection_title,RUDIS Wrestling,true,shirt,excluded,,,,https://rudis.com/products/jrob-elite-super-soft-t-shirt
tops,title-exclude:Shirt,Tops,jrob-7-pillars-youth-elite-super-soft-t-shirt,PASS,suppressed,,false,,wrestling,collection_title,RUDIS Wrestling,true,shirt,excluded,,,,https://rudis.com/products/jrob-7-pillars-youth-elite-super-soft-t-shirt
tops,title-exclude:Shirt,Tops,jrob-7-pillars-elite-super-soft-t-shirt,PASS,suppressed,,false,,wrestling,collection_title,RUDIS Wrestling,true,shirt,excluded,,,,https://rudis.com/products/jrob-7-pillars-elite-super-soft-t-shirt
tops,type:Tops(default-non-foot),Tops,rudis-victory-1-4-zip-red,PASS,suppressed,,false,,ks,collection_title,"Men's Hoodies, Crewnecks, & Zips",true,1/4 zip,excluded,,,,https://rudis.com/products/rudis-victory-1-4-zip-red
tops,title-exclude:Shirt,Tops,jrob-flag-elite-super-soft-t-shirt,PASS,suppressed,,false,,wrestling,collection_title,RUDIS Wrestling,true,shirt,excluded,,,,https://rudis.com/products/jrob-flag-elite-super-soft-t-shirt
tops,title-exclude:Shirt,Tops,heavyweight-jersey-t-shirt-cocoa-1,PASS,suppressed,,false,,,,,true,shirt,excluded,,,,https://rudis.com/products/heavyweight-jersey-t-shirt-cocoa-1
tops,title-exclude:Hoodie,Tops,lax-resolute-lacrosse-relaxed-comfort-fleece-hoodie,PASS,suppressed,,false,,ks,collection_title,"Men's Hoodies, Crewnecks, & Zips",true,hoodie,excluded,,,,https://rudis.com/products/lax-resolute-lacrosse-relaxed-comfort-fleece-hoodie
tops,type:Tops(default-non-foot),Tops,lax-resolute-youth-throwback-jersey,PASS,suppressed,,false,,,,,false,,none,,,,https://rudis.com/products/lax-resolute-youth-throwback-jersey
tops,type:Tops(default-non-foot),Tops,lax-resolute-throwback-jersey,PASS,suppressed,,false,,,,,false,,none,,,,https://rudis.com/products/lax-resolute-throwback-jersey
tops,title-exclude:Hoodie,Tops,lacrosse-elite-terry-hoodie,PASS,suppressed,,false,,ks,collection_title,"Men's Hoodies, Crewnecks, & Zips",true,hoodie,excluded,,,,https://rudis.com/products/lacrosse-elite-terry-hoodie
tops,type:Tops(default-non-foot),Tops,lax-the-creators-game-titan-heavyweight-crewneck,PASS,suppressed,,false,,ks,collection_title,Men's Crewnecks,true,crewneck,excluded,,,,https://rudis.com/products/lax-the-creators-game-titan-heavyweight-crewneck
tops,title-exclude:Hoodie,Tops,lax-resolute-lacrosse-youth-relaxed-comfort-fleece-hoodie,PASS,suppressed,,false,,,,,true,hoodie,excluded,,,,https://rudis.com/products/lax-resolute-lacrosse-youth-relaxed-comfort-fleece-hoodie
tops,title-exclude:Shirt,Tops,lax-motto-elite-super-soft-t-shirt,PASS,suppressed,,false,,,,,true,shirt,excluded,,,,https://rudis.com/products/lax-motto-elite-super-soft-t-shirt
tops,title-exclude:Shirt,Tops,lax-resolute-lacrosse-youth-heavyweight-t-shirt,PASS,suppressed,,false,,,,,true,shirt,excluded,,,,https://rudis.com/products/lax-resolute-lacrosse-youth-heavyweight-t-shirt
tops,title-exclude:Shirt,Tops,lax-resolute-lacrosse-heavyweight-t-shirt,PASS,suppressed,,false,,,,,true,shirt,excluded,,,,https://rudis.com/products/lax-resolute-lacrosse-heavyweight-t-shirt
tops,title-exclude:Shirt,Tops,lax-the-creators-game-heavyweight-t-shirt,PASS,suppressed,,false,,,,,true,shirt,excluded,,,,https://rudis.com/products/lax-the-creators-game-heavyweight-t-shirt
tops,title-exclude:Shirt,Tops,lax-wordmark-youth-super-soft-t-shirt,PASS,suppressed,,false,,,,,true,shirt,excluded,,,,https://rudis.com/products/lax-wordmark-youth-super-soft-t-shirt
tops,title-exclude:Shirt,Tops,lax-wordmark-super-soft-t-shirt,PASS,suppressed,,false,,,,,true,shirt,excluded,,,,https://rudis.com/products/lax-wordmark-super-soft-t-shirt
tops,title-exclude:Hoodie,Tops,motto-lacrosse-youth-tie-dye-hoodie,PASS,suppressed,,false,,,,,true,hoodie,excluded,,,,https://rudis.com/products/motto-lacrosse-youth-tie-dye-hoodie
tops,type:Tops(default-non-foot),Tops,motto-lacrosse-tie-dye-crewneck,PASS,suppressed,,false,,ks,collection_title,Men's Crewnecks,true,crewneck,excluded,,,,https://rudis.com/products/motto-lacrosse-tie-dye-crewneck
tops,type:Tops(default-non-foot),Tops,motto-lacrosse-youth-tradition-crewneck,PASS,suppressed,,false,,,,,true,crewneck,excluded,,,,https://rudis.com/products/motto-lacrosse-youth-tradition-crewneck
tops,type:Tops(default-non-foot),Tops,motto-lacrosse-titan-heavyweight-crewneck,PASS,suppressed,,false,,ks,collection_title,Men's Crewnecks,true,crewneck,excluded,,,,https://rudis.com/products/motto-lacrosse-titan-heavyweight-crewneck
tops,title-exclude:Hoodie,Tops,motto-lacrosse-youth-tradition-hoodie,PASS,suppressed,,false,,,,,true,hoodie,excluded,,,,https://rudis.com/products/motto-lacrosse-youth-tradition-hoodie
tops,title-exclude:Hoodie,Tops,motto-lacrosse-tradition-hoodie,PASS,suppressed,,false,,ks,collection_title,"Men's Hoodies, Crewnecks, & Zips",true,hoodie,excluded,,,,https://rudis.com/products/motto-lacrosse-tradition-hoodie
tops,title-exclude:Shirt,Tops,motto-lacrosse-heavyweight-t-shirt,PASS,suppressed,,false,,,,,true,shirt,excluded,,,,https://rudis.com/products/motto-lacrosse-heavyweight-t-shirt
tops,type:Tops(default-non-foot),Tops,lacrosse-performance-heather-long-sleeve,PASS,suppressed,,false,,,,,true,long sleeve,excluded,,,,https://rudis.com/products/lacrosse-performance-heather-long-sleeve
tops,type:Tops(default-non-foot),Tops,youth-lacrosse-colorblock-crewneck,PASS,suppressed,,false,,,,,true,crewneck,excluded,,,,https://rudis.com/products/youth-lacrosse-colorblock-crewneck
tops,title-exclude:Hoodie,Tops,youth-lacrosse-colorblock-hoodie,PASS,suppressed,,false,,,,,true,hoodie,excluded,,,,https://rudis.com/products/youth-lacrosse-colorblock-hoodie
tops,type:Tops(default-non-foot),Tops,lacrosse-colorblock-crewneck,PASS,suppressed,,false,,ks,collection_title,"Men's Hoodies, Crewnecks, & Zips",true,crewneck,excluded,,,,https://rudis.com/products/lacrosse-colorblock-crewneck
tops,title-exclude:Hoodie,Tops,lacrosse-colorblock-hoodie,PASS,suppressed,,false,,ks,collection_title,"Men's Hoodies, Crewnecks, & Zips",true,hoodie,excluded,,,,https://rudis.com/products/lacrosse-colorblock-hoodie
tops,title-exclude:Shirt,Tops,the-creators-game-youth-hybrid-t-shirt,PASS,suppressed,,false,,,,,true,shirt,excluded,,,,https://rudis.com/products/the-creators-game-youth-hybrid-t-shirt
tops,title-exclude:Shirt,Tops,the-creators-game-hybrid-t-shirt,PASS,suppressed,,false,,,,,true,shirt,excluded,,,,https://rudis.com/products/the-creators-game-hybrid-t-shirt
tops,title-exclude:Shirt,Tops,united-states-wrestling-vintage-ringer-t-shirt,PASS,suppressed,,false,,wrestling,product_title,United States Wrestling Vintage Ringer T-Shirt,true,shirt,excluded,,,,https://rudis.com/products/united-states-wrestling-vintage-ringer-t-shirt
tops,type:Tops(default-non-foot),Tops,united-states-vintage-youth-titan-heavyweight-crewneck,PASS,suppressed,,false,,wrestling,collection_title,USA Wrestling Gifts,true,crewneck,excluded,,,,https://rudis.com/products/united-states-vintage-youth-titan-heavyweight-crewneck
tops,type:Tops(default-non-foot),Tops,united-states-vintage-titan-heavyweight-crewneck,PASS,suppressed,,false,,ks,collection_title,Men's Crewnecks,true,crewneck,excluded,,,,https://rudis.com/products/united-states-vintage-titan-heavyweight-crewneck
tops,title-exclude:Shirt,Tops,divine-struggle-collage-heavyweight-t-shirt,PASS,suppressed,,false,,,,,true,shirt,excluded,,,,https://rudis.com/products/divine-struggle-collage-heavyweight-t-shirt
tops,type:Tops(default-non-foot),Tops,rudis-chronicle-elite-jacket-navy-white-red,PASS,suppressed,,false,,ks,collection_title,"Men's Hoodies, Crewnecks, & Zips",true,jacket,excluded,,,,https://rudis.com/products/rudis-chronicle-elite-jacket-navy-white-red
tops,type:Tops(default-non-foot),Tops,god-is-within-her-relaxed-comfort-fleece-crewneck,PASS,suppressed,,false,,ks,collection_title,Kylie Welker's Picks,true,crewneck,excluded,,,,https://rudis.com/products/god-is-within-her-relaxed-comfort-fleece-crewneck
tops,title-exclude:Shirt,Tops,god-is-within-her-youth-elite-super-soft-t-shirt,PASS,suppressed,,false,,ks,collection_title,Kylie Welker's Picks,true,shirt,excluded,,,,https://rudis.com/products/god-is-within-her-youth-elite-super-soft-t-shirt
tops,title-exclude:Shirt,Tops,god-is-within-her-elite-super-soft-t-shirt,PASS,suppressed,,false,,ks,collection_title,Kylie Welker's Picks,true,shirt,excluded,,,,https://rudis.com/products/god-is-within-her-elite-super-soft-t-shirt
tops,title-exclude:Shirt,Tops,shredder-foot-clan-youth-heavyweight-t-shirt,PASS,suppressed,,false,,,,,true,shirt,excluded,,,,https://rudis.com/products/shredder-foot-clan-youth-heavyweight-t-shirt
tops,type:Tops(default-non-foot),Tops,faith-over-fear-tech-thermal,PASS,suppressed,,false,,,,,true,long sleeve,excluded,,,,https://rudis.com/products/faith-over-fear-tech-thermal
tops,type:Tops(default-non-foot),Tops,rudis-movement-anorak-1-2-zip,FAIL,"LEAK — scanner on non-footwear (kw ""ks"")",60c59067-044,true,230x41,ks,collection_title,Kayla Miracle's Picks,false,,keyword_match,,,,https://rudis.com/products/rudis-movement-anorak-1-2-zip
tops,title-exclude:Shirt,Tops,shredder-foot-clan-heavyweight-t-shirt,PASS,suppressed,,false,,,,,true,shirt,excluded,,,,https://rudis.com/products/shredder-foot-clan-heavyweight-t-shirt
tops,type:Tops(default-non-foot),Tops,usa-flag-1-4-zip-windbreaker,PASS,suppressed,,false,,,,,true,1/4 zip,excluded,,,,https://rudis.com/products/usa-flag-1-4-zip-windbreaker
tops,type:Tops(default-non-foot),Tops,rudis-youth-movement-anorak-1-2-zip,PASS,suppressed,,false,,,,,false,,none,,,,https://rudis.com/products/rudis-youth-movement-anorak-1-2-zip
tops,title-exclude:Shirt,Tops,heavyweight-jersey-t-shirt-white,ERROR,page.goto: net::ERR_CONNECTION_CLOSED at https://rudis.com/products/heavyweight-jersey-t-shirt-white?realift-debug-console=show Call log: [,,,,,,,,,,,,,https://rudis.com/products/heavyweight-jersey-t-shirt-white
tops,title-exclude:Shirt,Tops,heavyweight-jersey-t-shirt-heather-gray-1,PASS,suppressed,,false,,,,,true,shirt,excluded,,,,https://rudis.com/products/heavyweight-jersey-t-shirt-heather-gray-1
tops,title-exclude:Shirt,Tops,heavyweight-jersey-t-shirt-black,PASS,suppressed,,false,,,,,true,shirt,excluded,,,,https://rudis.com/products/heavyweight-jersey-t-shirt-black
tops,title-exclude:Shirt,Tops,rudis-classic-blend-essential-hex-t-shirt-1,PASS,suppressed,,false,,,,,true,shirt,excluded,,,,https://rudis.com/products/rudis-classic-blend-essential-hex-t-shirt-1
tops,title-exclude:Shirt,Tops,heavyweight-jersey-t-shirt-bone,PASS,suppressed,,false,,,,,true,shirt,excluded,,,,https://rudis.com/products/heavyweight-jersey-t-shirt-bone
tops,type:Tops(default-non-foot),Tops,tmnt-wrestling-club-long-sleeve,PASS,suppressed,,false,,wrestling,product_title,TMNT Wrestling Club Elite Super Soft Long Sleeve,true,long sleeve,excluded,,,,https://rudis.com/products/tmnt-wrestling-club-long-sleeve
tops,title-exclude:Shirt,Tops,turtle-power-youth-heavyweight-t-shirt,PASS,suppressed,,false,,wrestling,collection_title,RUDIS Wrestling,true,shirt,excluded,,,,https://rudis.com/products/turtle-power-youth-heavyweight-t-shirt
tops,type:Tops(default-non-foot),Tops,tmnt-wrestling-club-youth-long-sleeve,PASS,suppressed,,false,,wrestling,product_title,TMNT Wrestling Club Youth Elite Super Soft Long Sleeve,true,long sleeve,excluded,,,,https://rudis.com/products/tmnt-wrestling-club-youth-long-sleeve
tops,title-exclude:Shirt,Tops,turtle-power-heavyweight-t-shirt,PASS,suppressed,,false,,wrestling,collection_title,RUDIS Wrestling,true,shirt,excluded,,,,https://rudis.com/products/turtle-power-heavyweight-t-shirt
tops,type:Tops(default-non-foot),Tops,comfort-fleece-relaxed-fit-youth-1-4-zip,PASS,suppressed,,false,,,,,true,1/4 zip,excluded,,,,https://rudis.com/products/comfort-fleece-relaxed-fit-youth-1-4-zip
tops,type:Tops(default-non-foot),Tops,comfort-fleece-relaxed-fit-1-4-zip,PASS,suppressed,,false,,ks,collection_title,"Men's Hoodies, Crewnecks, & Zips",true,1/4 zip,excluded,,,,https://rudis.com/products/comfort-fleece-relaxed-fit-1-4-zip
tops,title-exclude:Hoodie,Tops,comfort-fleece-relaxed-fit-youth-hoodie,PASS,suppressed,,false,,,,,true,hoodie,excluded,,,,https://rudis.com/products/comfort-fleece-relaxed-fit-youth-hoodie
tops,title-exclude:Hoodie,Tops,comfort-fleece-relaxed-fit-hoodie,PASS,suppressed,,false,,ks,collection_title,"Men's Hoodies, Crewnecks, & Zips",true,hoodie,excluded,,,,https://rudis.com/products/comfort-fleece-relaxed-fit-hoodie
tops,title-exclude:Shirt,Tops,motto-fear-not-heavyweight-t-shirt,PASS,suppressed,,false,,wrestling,collection_title,RUDIS Wrestling,true,shirt,excluded,,,,https://rudis.com/products/motto-fear-not-heavyweight-t-shirt
tops,title-exclude:Hoodie,Tops,iron-sharpens-iron-heavyweight-hoodie,PASS,suppressed,,false,,ks,collection_title,"Men's Hoodies, Crewnecks, & Zips",true,hoodie,excluded,,,,https://rudis.com/products/iron-sharpens-iron-heavyweight-hoodie
tops,title-exclude:Hoodie,Tops,for-we-wrestle-youth-tradition-hoodie,PASS,suppressed,,false,,,,,true,hoodie,excluded,,,,https://rudis.com/products/for-we-wrestle-youth-tradition-hoodie
tops,title-exclude:Hoodie,Tops,fear-has-no-power-youth-comfort-fleece-hoodie,PASS,suppressed,,false,,,,,true,hoodie,excluded,,,,https://rudis.com/products/fear-has-no-power-youth-comfort-fleece-hoodie
tops,type:Tops(default-non-foot),Tops,fear-has-no-power-youth-tradition-crewneck,PASS,suppressed,,false,,,,,true,crewneck,excluded,,,,https://rudis.com/products/fear-has-no-power-youth-tradition-crewneck
tops,title-exclude:Shirt,Tops,fear-has-no-power-youth-elite-super-soft-t-shirt,PASS,suppressed,,false,,,,,true,shirt,excluded,,,,https://rudis.com/products/fear-has-no-power-youth-elite-super-soft-t-shirt
tops,title-exclude:Shirt,Tops,fear-has-no-power-elite-super-soft-t-shirt,PASS,suppressed,,false,,wrestling,collection_title,RUDIS Wrestling Graphic Tops,true,shirt,excluded,,,,https://rudis.com/products/fear-has-no-power-elite-super-soft-t-shirt
tops,type:Tops(default-non-foot),Tops,fear-has-no-power-titan-heavyweight-crewneck,PASS,suppressed,,false,,ks,collection_title,Men's Crewnecks,true,crewneck,excluded,,,,https://rudis.com/products/fear-has-no-power-titan-heavyweight-crewneck
tops,type:Tops(default-non-foot),Tops,fear-has-no-power-youth-elite-super-soft-long-sleeve,PASS,suppressed,,false,,,,,true,long sleeve,excluded,,,,https://rudis.com/products/fear-has-no-power-youth-elite-super-soft-long-sleeve
tops,type:Tops(default-non-foot),Tops,fear-has-no-power-elite-super-soft-long-sleeve,PASS,suppressed,,false,,wrestling,collection_title,RUDIS Wrestling Graphic Tops,true,long sleeve,excluded,,,,https://rudis.com/products/fear-has-no-power-elite-super-soft-long-sleeve
tops,title-exclude:Hoodie,Tops,fear-has-no-power-comfort-fleece-hoodie,PASS,suppressed,,false,,ks,collection_title,"Men's Hoodies, Crewnecks, & Zips",true,hoodie,excluded,,,,https://rudis.com/products/fear-has-no-power-comfort-fleece-hoodie
tops,title-exclude:Shirt,Tops,rudis-faith-over-fear-girls-classic-t-shirt,PASS,suppressed,,false,,,,,true,shirt,excluded,,,,https://rudis.com/products/rudis-faith-over-fear-girls-classic-t-shirt
tops,title-exclude:Shirt,Tops,rudis-faith-over-fear-womens-classic-t-shirt,PASS,suppressed,,false,,,,,true,shirt,excluded,,,,https://rudis.com/products/rudis-faith-over-fear-womens-classic-t-shirt
tops,title-exclude:Hoodie,Tops,usa-wrestling-camo-youth-tradition-hoodie,PASS,suppressed,,false,,wrestling,product_title,USA Wrestling Camo Youth Tradition Heavyweight Hoodie,true,hoodie,excluded,,,,https://rudis.com/products/usa-wrestling-camo-youth-tradition-hoodie
tops,title-exclude:Hoodie,Tops,usa-wrestling-camo-cool-feel-hoodie,PASS,suppressed,,false,,ks,collection_title,Marcus Blaze's Picks,true,hoodie,excluded,,,,https://rudis.com/products/usa-wrestling-camo-cool-feel-hoodie
tops,title-exclude:Shirt,Tops,usa-wrestling-camo-youth-heavyweight-t-shirt,PASS,suppressed,,false,,wrestling,product_title,USA Wrestling Camo Youth Heavyweight T-Shirt,true,shirt,excluded,,,,https://rudis.com/products/usa-wrestling-camo-youth-heavyweight-t-shirt
tops,title-exclude:Shirt,Tops,usa-wrestling-camo-heavyweight-t-shirt,PASS,suppressed,,false,,wrestling,product_title,USA Wrestling Camo Heavyweight T-Shirt,true,shirt,excluded,,,,https://rudis.com/products/usa-wrestling-camo-heavyweight-t-shirt
tops,title-exclude:Hoodie,Tops,rudis-faith-over-fear-youth-classic-hoodie,PASS,suppressed,,false,,wrestling,product_title,RUDIS Wrestling Youth Comfort Fleece Hoodie,true,hoodie,excluded,,,,https://rudis.com/products/rudis-faith-over-fear-youth-classic-hoodie
tops,title-exclude:Hoodie,Tops,rudis-faith-over-fear-classic-hoodie,PASS,suppressed,,false,,ks,collection_title,"Men's Hoodies, Crewnecks, & Zips",true,hoodie,excluded,,,,https://rudis.com/products/rudis-faith-over-fear-classic-hoodie
tops,title-exclude:Shirt,Tops,iron-sharpens-iron-heavyweight-t-shirt,PASS,suppressed,,false,,,,,true,shirt,excluded,,,,https://rudis.com/products/iron-sharpens-iron-heavyweight-t-shirt
tops,title-exclude:Shirt,Tops,fight-the-good-fight-youth-elite-super-soft-t-shirt,PASS,suppressed,,false,,,,,true,shirt,excluded,,,,https://rudis.com/products/fight-the-good-fight-youth-elite-super-soft-t-shirt
tops,title-exclude:Hoodie,Tops,fight-the-good-fight-youth-tradition-hoodie,PASS,suppressed,,false,,,,,true,hoodie,excluded,,,,https://rudis.com/products/fight-the-good-fight-youth-tradition-hoodie
tops,type:Tops(default-non-foot),Tops,fight-the-good-fight-youth-comfort-fleece-crewneck,PASS,suppressed,,false,,,,,true,crewneck,excluded,,,,https://rudis.com/products/fight-the-good-fight-youth-comfort-fleece-crewneck
tops,type:Tops(default-non-foot),Tops,fight-the-good-fight-comfort-fleece-crewneck,PASS,suppressed,,false,,ks,collection_title,Men's Crewnecks,true,crewneck,excluded,,,,https://rudis.com/products/fight-the-good-fight-comfort-fleece-crewneck
tops,title-exclude:Hoodie,Tops,fight-the-good-fight-titan-heavyweight-hoodie,PASS,suppressed,,false,,ks,collection_title,"Men's Hoodies, Crewnecks, & Zips",true,hoodie,excluded,,,,https://rudis.com/products/fight-the-good-fight-titan-heavyweight-hoodie
tops,title-exclude:Shirt,Tops,be-strong-heavyweight-t-shirt,PASS,suppressed,,false,,wrestling,collection_title,RUDIS Wrestling Graphic Tops,true,shirt,excluded,,,,https://rudis.com/products/be-strong-heavyweight-t-shirt
tops,title-exclude:Shirt,Tops,be-strong-take-heart-elite-super-soft-t-shirt,PASS,suppressed,,false,,wrestling,collection_title,RUDIS Wrestling Graphic Tops,true,shirt,excluded,,,,https://rudis.com/products/be-strong-take-heart-elite-super-soft-t-shirt
tops,title-exclude:Shirt,Tops,be-strong-take-heart-youth-elite-super-soft-t-shirt,PASS,suppressed,,false,,,,,true,shirt,excluded,,,,https://rudis.com/products/be-strong-take-heart-youth-elite-super-soft-t-shirt
tops,title-exclude:Short,Tops,fight-the-good-fight-youth-6-2-0-mesh-shorts,PASS,suppressed,,false,,,,,true,short,excluded,,,,https://rudis.com/products/fight-the-good-fight-youth-6-2-0-mesh-shorts
tops,title-exclude:Hoodie,Tops,for-we-wrestle-tradition-hoodie,PASS,suppressed,,false,,ks,collection_title,"Men's Hoodies, Crewnecks, & Zips",true,hoodie,excluded,,,,https://rudis.com/products/for-we-wrestle-tradition-hoodie
tops,title-exclude:Shirt,Tops,fight-the-good-fight-heavyweight-t-shirt,PASS,suppressed,,false,,wrestling,collection_title,RUDIS Wrestling Graphic Tops,true,shirt,excluded,,,,https://rudis.com/products/fight-the-good-fight-heavyweight-t-shirt
tops,title-exclude:Hoodie,Tops,for-we-wrestle-comfort-fleece-hoodie,PASS,suppressed,,false,,ks,collection_title,"Men's Hoodies, Crewnecks, & Zips",true,hoodie,excluded,,,,https://rudis.com/products/for-we-wrestle-comfort-fleece-hoodie
tops,title-exclude:Hoodie,Tops,rudis-faith-over-fear-heavyweight-hoodie,PASS,suppressed,,false,,ks,collection_title,"Men's Hoodies, Crewnecks, & Zips",true,hoodie,excluded,,,,https://rudis.com/products/rudis-faith-over-fear-heavyweight-hoodie
tops,title-exclude:Shirt,Tops,be-strong-courageous-heavyweight-t-shirt,PASS,suppressed,,false,,courage,product_title,RUDIS Be Strong & Courageous Heavyweight T-Shirt,true,shirt,excluded,,,,https://rudis.com/products/be-strong-courageous-heavyweight-t-shirt
